ID,Season,Player Name,Team,Position,Games Played (G),Games Started (GS),Minutes Played (MP),Field Goals Made (FG),Field Goal Attempts (FGA),Field Goal Percentage (FG%),3-Point Field Goals Made (3P),3-Point Field Goal Attempts (3PA),3-Point Field Goal Percentage (3P%),2-Point Field Goals Made (2P),2-Point Field Goal Attempts (2PA),2-Point Field Goal Percentage (2P%),Effective Field Goal Percentage (eFG%),Free Throws Made (FT),Free Throw Attempts (FTA),Free Throw Percentage (FT%),Offensive Rebounds (ORB),Offensive Rebound Percentage (ORB%),Defensive Rebounds (DRB),Defensive Rebound Percentage (DRB%),Total Rebounds (TRB),Total Rebounds Per Game,Total Rebound Percentage (TRB%),Assists (AST),Assist Percentage (AST%),Steals (STL),Steal Percentage (STL%),Blocks (BLK),Block Percentage (BLK%),Personal Fouls (PF),Points (PTS),Turnovers (TOV),Turnover Percentage (TOV%),Player Efficiency Rating (PER)
2683,2023,Blake Griffin,BOS,C,41,16,13.9,1.5,3.2,.485,0.6,1.6,.348,1.0,1.6,.625,.573,0.5,0.8,.656,1.1,9.2,2.6,20.4,3.8,3.8,14.9,1.5,14.2,0.3,1.2,0.2,1.4,1.8,4.1,0.5,13.2,13.1
2684,2023,Kevon Harris,ORL,SG,34,0,13.4,1.4,3.1,.439,0.5,1.3,.372,0.9,1.9,.484,.514,0.9,1.2,.756,0.8,6.9,1.2,10.4,2.1,2.1,8.7,0.5,4.7,0.5,1.8,0.1,1.1,1.6,4.1,0.6,14.4,9.2
2685,2023,Serge Ibaka,MIL,C,16,0,11.6,1.6,3.4,.481,0.4,1.1,.333,1.3,2.3,.556,.537,0.5,0.8,.615,0.9,8.8,1.8,15.7,2.8,2.8,12.4,0.3,2.9,0.1,0.5,0.4,3.1,1.4,4.1,0.7,15.6,9.8
2686,2023,Isaiah Roby,SAS,PF,42,2,11.3,1.6,3.7,.432,0.4,1.4,.300,1.2,2.3,.516,.490,0.5,1.0,.488,0.5,4.7,2.0,20.6,2.5,2.5,12.3,0.9,10.7,0.4,1.8,0.2,1.2,1.3,4.1,0.7,15.2,9.3
2687,2023,Daishen Nix,HOU,PG,57,7,16.0,1.4,4.2,.342,0.7,2.5,.286,0.7,1.7,.423,.426,0.4,0.6,.667,0.3,2.1,1.4,9.7,1.7,1.7,5.9,2.3,19.2,0.5,1.6,0.1,0.7,1.0,4.0,1.5,25.4,5.3
2688,2023,Olivier Sarr,OKC,C,9,1,12.7,1.7,3.3,.500,0.1,0.9,.125,1.6,2.4,.636,.517,0.6,0.8,.714,1.3,11.1,2.1,18.2,3.4,3.4,14.6,0.4,4.6,0.1,0.4,0.6,4.1,1.9,4.0,0.4,10.8,11.5
2689,2023,Bruno Fernando,2TM,C,39,4,10.4,1.5,2.9,.527,0.0,0.1,.000,1.5,2.8,.546,.527,0.9,1.3,.700,1.4,14.5,2.1,22.8,3.5,3.5,18.6,0.8,10.8,0.2,0.7,0.9,8.1,1.9,3.9,0.6,15.7,16.6
2690,2023,Bruno Fernando,HOU,C,31,4,11.7,1.5,3.0,.516,0.0,0.0,.000,1.5,3.0,.522,.516,1.0,1.4,.682,1.5,14.3,2.4,22.6,3.9,3.9,18.4,1.0,11.6,0.2,0.8,1.0,8.3,2.2,4.1,0.6,15.1,16.1
2691,2023,Bruno Fernando,ATL,C,8,0,5.1,1.4,2.4,.579,0.0,0.4,.000,1.4,2.0,.688,.579,0.6,0.8,.833,0.8,15.8,1.1,24.3,1.9,1.9,20.0,0.1,3.7,0.0,0.0,0.4,6.2,0.8,3.4,0.6,18.8,20.1
2692,2023,Patrick Baldwin Jr.,GSW,SF,31,0,7.3,1.4,3.5,.394,1.0,2.7,.381,0.4,0.8,.440,.541,0.1,0.2,.667,0.0,0.5,1.3,18.6,1.3,1.3,9.7,0.4,6.9,0.2,1.3,0.1,1.6,0.5,3.9,0.4,9.0,11.3
2693,2023,Dominick Barlow,SAS,PF,28,0,14.6,1.6,3.1,.535,0.0,0.1,.000,1.6,2.9,.561,.535,0.6,0.9,.720,1.6,11.9,2.0,15.6,3.6,3.6,13.7,0.9,7.6,0.4,1.2,0.7,3.8,2.0,3.9,0.5,13.4,12.4
2694,2023,Gorgui Dieng,SAS,C,31,1,11.5,1.5,3.8,.385,0.7,2.4,.280,0.8,1.4,.571,.474,0.3,0.4,.769,0.9,7.9,2.6,25.4,3.5,3.5,16.3,1.7,19.4,0.1,0.5,0.5,3.2,1.8,3.9,1.0,20.7,9.9
2695,2023,Udonis Haslem,MIA,C,7,1,10.1,1.4,4.1,.345,0.4,1.3,.333,1.0,2.9,.350,.397,0.6,0.7,.800,0.6,6.4,1.0,12.0,1.6,1.6,9.1,0.0,0.0,0.1,0.7,0.3,2.9,1.6,3.9,0.1,3.1,6.2
2696,2023,Aaron Holiday,ATL,PG,63,6,13.4,1.5,3.5,.418,0.6,1.4,.409,0.9,2.1,.424,.500,0.4,0.5,.844,0.4,3.2,0.8,6.4,1.2,1.2,4.8,1.4,13.0,0.6,2.1,0.2,1.2,1.3,3.9,0.6,13.3,9.4
2697,2023,Jabari Walker,POR,PF,56,0,11.1,1.5,3.5,.419,0.3,1.0,.286,1.2,2.5,.472,.460,0.6,0.8,.756,0.9,8.8,1.5,15.5,2.3,2.3,12.2,0.6,7.8,0.2,0.8,0.2,1.9,1.2,3.9,0.5,11.8,9.6
2698,2023,Markieff Morris,2TM,PF,35,2,10.1,1.3,3.3,.409,0.8,2.0,.394,0.5,1.3,.432,.530,0.3,0.3,1.000,0.4,4.2,1.7,18.2,2.0,2.0,11.3,0.9,12.2,0.3,1.2,0.1,1.2,1.4,3.8,0.5,13.1,10.4
2699,2023,Markieff Morris,BRK,PF,27,1,10.6,1.2,3.0,.402,0.7,1.8,.408,0.5,1.2,.394,.524,0.4,0.4,1.000,0.5,5.2,1.7,17.7,2.2,2.2,11.6,0.9,11.8,0.3,1.4,0.2,1.5,1.2,3.6,0.5,13.9,10.7
2700,2023,Markieff Morris,DAL,PF,8,1,8.8,1.8,4.1,.424,1.0,2.8,.364,0.8,1.4,.545,.545,0.0,0.0,,0.0,0.0,1.5,20.2,1.5,1.5,10.0,0.8,13.7,0.1,0.7,0.0,0.0,1.9,4.5,0.5,10.8,9.1
2701,2023,Xavier Cooks,WAS,PF,10,1,12.6,1.7,2.8,.607,0.0,0.1,.000,1.7,2.7,.630,.607,0.4,1.0,.400,1.6,14.7,2.2,18.7,3.8,3.8,16.8,0.6,6.4,0.6,2.3,0.4,2.7,1.3,3.8,0.8,19.8,14.3
2702,2023,Dyson Daniels,NOP,PG,59,11,17.7,1.5,3.5,.418,0.5,1.5,.314,1.0,2.1,.492,.483,0.4,0.7,.650,0.6,3.9,2.6,16.5,3.2,3.2,10.2,2.3,16.4,0.7,2.0,0.2,1.0,1.7,3.8,1.0,20.2,8.8
2703,2023,Darius Days,HOU,SF,4,0,6.3,1.3,3.0,.417,0.8,2.5,.300,0.5,0.5,1.000,.542,0.5,0.5,1.000,0.3,4.3,1.3,22.2,1.5,1.5,13.2,0.3,6.2,0.0,0.0,0.3,3.9,0.5,3.8,0.0,0.0,18.3
2704,2023,Caleb Houstan,ORL,SF,51,4,15.9,1.3,3.6,.363,0.9,2.7,.338,0.4,0.9,.435,.489,0.3,0.4,.833,0.7,4.7,1.3,9.1,1.9,1.9,6.9,0.6,4.9,0.2,0.7,0.1,0.8,1.2,3.8,0.4,8.7,6.2
2705,2023,Furkan Korkmaz,PHI,SG,37,0,9.5,1.3,3.0,.432,0.5,1.2,.391,0.8,1.8,.462,.514,0.7,1.0,.722,0.2,2.0,1.0,11.8,1.1,1.1,7.0,0.6,8.8,0.3,1.4,0.1,0.8,0.5,3.8,0.6,15.9,9.3
2706,2023,Luke Kornet,BOS,C,69,0,11.7,1.6,2.5,.665,0.0,0.2,.231,1.6,2.3,.701,.674,0.5,0.6,.821,1.2,11.9,1.6,14.8,2.9,2.9,13.4,0.8,9.1,0.2,0.7,0.7,4.9,1.2,3.8,0.4,11.8,16.7
2707,2023,JT Thor,CHO,PF,69,8,14.0,1.4,3.4,.399,0.6,1.8,.317,0.8,1.7,.487,.481,0.5,0.7,.702,0.5,3.9,1.7,13.0,2.2,2.2,8.4,0.5,4.9,0.3,1.1,0.3,2.1,1.0,3.8,0.6,14.5,7.0
2708,2023,A.J. Lawson,2TM,SG,15,0,7.2,1.5,2.9,.500,0.7,1.7,.400,0.8,1.3,.632,.614,0.1,0.5,.250,0.4,6.4,1.0,16.3,1.4,1.4,11.3,0.1,3.0,0.1,0.9,0.0,0.0,0.7,3.7,0.2,5.9,13.9
2709,2023,A.J. Lawson,MIN,SG,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,1.0,54.9,1.0,1.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,34.4
2710,2023,A.J. Lawson,DAL,SG,14,0,7.6,1.5,3.1,.488,0.7,1.8,.400,0.8,1.3,.611,.605,0.1,0.6,.250,0.4,6.5,1.0,15.5,1.4,1.4,11.0,0.1,3.0,0.1,0.9,0.0,0.0,0.7,3.9,0.2,6.1,13.5
2711,2023,David Duke Jr.,BRK,SG,23,0,9.9,1.6,3.4,.462,0.0,0.5,.083,1.5,2.9,.530,.468,0.5,0.7,.706,0.5,5.5,0.8,8.7,1.3,1.3,7.1,0.9,13.1,0.4,2.1,0.0,0.4,1.3,3.7,0.8,17.4,8.3
2712,2023,Nathan Knight,MIN,C,38,0,7.7,1.2,2.1,.568,0.2,0.6,.364,1.0,1.6,.644,.617,1.0,1.5,.684,0.6,8.6,0.9,12.8,1.5,1.5,10.8,0.3,6.1,0.3,1.6,0.2,1.8,1.1,3.7,0.6,16.5,14.5
2713,2023,Jordan McLaughlin,MIN,PG,43,0,15.8,1.4,3.4,.421,0.6,1.8,.308,0.9,1.6,.552,.503,0.3,0.4,.833,0.3,2.5,1.1,7.6,1.4,1.4,5.1,3.4,27.4,0.7,2.2,0.1,0.5,0.7,3.7,0.8,17.7,11.8
2714,2023,Orlando Robinson,MIA,C,31,1,13.7,1.5,2.9,.528,0.0,0.2,.000,1.5,2.7,.566,.528,0.7,1.0,.710,1.5,12.8,2.5,22.3,4.1,4.1,17.4,0.8,8.4,0.4,1.4,0.4,2.9,1.7,3.7,0.5,13.5,13.4
2715,2023,Matt Ryan,2TM,SF,34,0,9.1,1.2,3.2,.370,0.9,2.5,.381,0.2,0.7,.333,.519,0.3,0.4,.833,0.1,1.4,0.6,7.6,0.8,0.8,4.6,0.5,6.9,0.1,0.8,0.0,0.3,0.8,3.6,0.2,5.8,8.1
2716,2023,Matt Ryan,LAL,SF,12,0,10.8,1.3,4.1,.306,1.1,2.9,.371,0.2,1.2,.143,.439,0.3,0.4,.800,0.2,1.7,1.0,9.6,1.2,1.2,5.8,0.3,4.0,0.2,0.7,0.0,0.0,1.2,3.9,0.3,5.5,4.6
2717,2023,Matt Ryan,MIN,SF,22,0,8.2,1.1,2.7,.424,0.9,2.2,.388,0.3,0.5,.600,.585,0.3,0.3,.857,0.1,1.3,0.5,6.1,0.5,0.5,3.7,0.5,8.9,0.1,0.8,0.0,0.5,0.6,3.4,0.2,6.1,10.6
2718,2023,Bryn Forbes,MIN,SG,25,0,10.7,1.2,3.3,.361,0.6,1.8,.304,0.6,1.5,.432,.446,0.6,0.6,1.000,0.2,1.7,0.4,4.5,0.6,0.6,3.1,0.7,8.2,0.3,1.2,0.1,0.7,0.9,3.6,0.5,11.8,6.2
2719,2023,Damian Jones,2TM,C,41,1,11.6,1.3,2.1,.640,0.2,0.4,.588,1.1,1.7,.652,.698,0.5,0.7,.759,1.0,9.7,2.0,17.7,3.0,3.0,13.8,0.4,4.1,0.2,0.8,0.5,3.7,1.3,3.5,0.6,18.9,12.9
2720,2023,Damian Jones,LAL,C,22,1,8.0,0.9,1.7,.541,0.0,0.1,.000,0.9,1.5,.588,.541,0.7,0.9,.750,0.8,11.3,1.7,21.8,2.5,2.5,16.7,0.2,2.9,0.1,0.8,0.5,5.8,0.8,2.5,0.4,16.4,13.8
2721,2023,Damian Jones,UTA,C,19,0,15.8,1.8,2.6,.714,0.5,0.7,.714,1.3,1.8,.714,.816,0.4,0.5,.778,1.3,8.7,2.3,15.2,3.5,3.5,12.0,0.6,4.8,0.3,0.8,0.5,2.5,2.0,4.6,0.7,20.9,12.4
2722,2023,Udoka Azubuike,UTA,C,36,4,10.0,1.6,2.0,.819,0.0,0.0,,1.6,2.0,.819,.819,0.2,0.6,.350,0.9,9.5,2.4,26.1,3.3,3.3,17.9,0.3,4.3,0.2,0.8,0.4,3.5,0.9,3.5,0.5,18.2,16.1
2723,2023,Miles McBride,NYK,PG,64,2,11.9,1.2,3.4,.358,0.6,2.1,.299,0.6,1.3,.457,.451,0.4,0.7,.667,0.2,1.9,0.6,5.4,0.8,0.8,3.6,1.1,12.4,0.6,2.4,0.1,1.0,0.9,3.5,0.4,9.7,8.4
2724,2023,P.J. Tucker,PHI,PF,75,75,25.6,1.3,3.0,.427,0.7,1.9,.393,0.5,1.1,.482,.549,0.3,0.3,.826,1.3,5.9,2.7,12.1,3.9,3.9,9.1,0.8,3.9,0.5,1.0,0.2,0.7,2.4,3.5,0.6,15.8,5.7
2725,2023,Amir Coffey,LAC,SF,50,9,12.5,1.1,2.9,.386,0.2,0.8,.275,0.9,2.1,.429,.424,1.0,1.3,.778,0.3,3.1,0.7,6.4,1.1,1.1,4.7,1.1,11.2,0.1,0.5,0.1,0.7,1.0,3.4,0.4,10.8,7.0
2726,2023,Taj Gibson,WAS,C,49,2,9.8,1.3,2.6,.520,0.2,0.5,.333,1.2,2.1,.564,.552,0.6,0.9,.714,0.7,7.7,1.2,13.6,1.9,1.9,10.8,0.7,9.6,0.3,1.5,0.2,2.1,1.7,3.4,0.5,15.3,11.4
2727,2023,Kai Jones,CHO,C,46,0,12.0,1.5,2.6,.558,0.1,0.4,.211,1.4,2.2,.624,.575,0.4,0.6,.731,0.8,7.0,1.9,17.0,2.7,2.7,11.9,0.3,3.7,0.4,1.5,0.7,4.7,1.4,3.4,0.7,19.1,10.8
2728,2023,Wesley Matthews,MIL,SF,52,0,15.8,1.1,3.1,.363,0.8,2.4,.315,0.4,0.7,.528,.484,0.5,0.5,.857,0.7,4.5,1.5,9.7,2.2,2.2,7.2,0.7,5.1,0.4,1.2,0.3,1.3,1.4,3.4,0.3,9.5,7.0
2729,2023,Micah Potter,UTA,PF,7,0,7.4,1.4,2.1,.667,0.6,1.0,.571,0.9,1.1,.750,.800,0.0,0.0,,0.4,6.3,1.9,26.7,2.3,2.3,16.6,0.6,11.2,0.1,0.9,0.0,0.0,0.7,3.4,0.3,11.8,18.6
2730,2023,Jericho Sims,NYK,C,52,16,15.6,1.6,2.1,.776,0.0,0.0,.000,1.6,2.0,.783,.776,0.2,0.3,.750,1.9,13.3,2.8,19.4,4.7,4.7,16.4,0.5,4.0,0.3,0.9,0.5,3.2,1.8,3.4,0.5,19.1,13.8
2731,2023,Anthony Gill,WAS,PF,59,8,10.6,1.2,2.2,.538,0.1,0.5,.138,1.1,1.7,.650,.553,0.8,1.1,.731,0.6,6.9,1.1,10.6,1.7,1.7,8.8,0.6,7.2,0.1,0.5,0.2,1.6,1.2,3.3,0.3,8.5,11.1
2732,2023,Boban Marjanović,HOU,C,31,0,5.5,1.3,1.9,.683,0.0,0.0,.000,1.3,1.9,.695,.683,0.6,0.9,.741,0.6,12.7,1.3,26.0,1.9,1.9,19.3,0.3,8.7,0.2,1.4,0.1,1.1,0.3,3.3,0.5,16.3,23.4
2733,2023,Raul Neto,CLE,PG,48,1,10.5,1.2,2.3,.518,0.3,0.9,.286,0.9,1.4,.662,.573,0.6,0.7,.912,0.2,2.3,0.8,8.4,1.0,1.0,5.4,1.6,21.0,0.4,1.7,0.1,0.7,1.0,3.3,0.5,16.1,12.6
2734,2023,Peyton Watson,DEN,SG,23,2,8.1,1.3,2.6,.492,0.3,0.6,.429,1.0,2.0,.511,.542,0.5,0.9,.550,0.3,5.1,1.3,17.4,1.6,1.6,11.4,0.5,7.9,0.1,0.5,0.5,5.2,0.6,3.3,0.3,10.6,12.8
2735,2023,Jared Rhoden,DET,SG,14,0,14.1,1.2,3.1,.386,0.4,1.4,.250,0.9,1.7,.500,.443,0.4,0.4,1.000,0.8,6.0,1.9,15.0,2.6,2.6,10.4,0.3,2.8,0.3,1.0,0.1,0.4,1.6,3.2,0.2,6.0,6.5
2736,2023,Max Christie,LAL,SG,41,3,12.5,1.1,2.6,.415,0.6,1.5,.419,0.4,1.1,.409,.538,0.3,0.4,.875,0.2,1.5,1.7,13.8,1.8,1.8,7.8,0.5,5.1,0.2,0.8,0.2,1.2,0.8,3.1,0.3,10.3,7.4
2737,2023,Jordan Hall,SAS,SF,9,0,9.2,1.0,3.1,.321,0.3,1.7,.200,0.7,1.4,.462,.375,0.8,1.0,.778,0.3,3.8,1.0,12.3,1.3,1.3,7.9,1.2,17.0,0.1,0.6,0.0,0.0,0.7,3.1,0.8,18.0,5.5
2738,2023,Richaun Holmes,SAC,C,42,1,8.3,1.3,2.1,.618,0.1,0.2,.625,1.2,1.9,.617,.646,0.4,0.5,.789,0.7,9.6,1.2,16.6,1.9,1.9,13.1,0.2,3.5,0.1,0.4,0.3,2.8,1.2,3.1,0.3,12.6,12.9
2739,2023,Christian Koloko,TOR,C,58,19,13.8,1.2,2.6,.480,0.0,0.2,.083,1.2,2.4,.514,.483,0.6,1.0,.627,1.4,11.1,1.5,13.3,2.9,2.9,12.1,0.5,5.0,0.4,1.3,1.0,6.9,2.2,3.1,0.3,10.2,11.4
2740,2023,Josh Minott,MIN,SF,15,0,6.4,1.2,2.4,.500,0.1,0.4,.333,1.1,2.0,.533,.528,0.5,0.5,1.000,0.3,5.9,1.3,22.9,1.7,1.7,14.6,0.3,7.5,0.3,2.0,0.4,5.4,0.7,3.1,0.2,7.1,17.9
2741,2023,Jamaree Bouyea,2TM,PG,5,0,14.2,1.2,2.8,.429,0.4,1.2,.333,0.8,1.6,.500,.500,0.2,0.4,.500,0.2,1.6,1.0,8.4,1.2,1.2,4.9,0.8,7.8,0.8,2.8,0.4,2.9,1.2,3.0,0.8,21.2,6.5
2742,2023,Jamaree Bouyea,MIA,PG,4,0,16.3,1.5,3.3,.462,0.5,1.3,.400,1.0,2.0,.500,.538,0.3,0.5,.500,0.3,1.7,1.0,7.5,1.3,1.3,4.5,1.0,8.6,1.0,3.1,0.5,3.1,1.3,3.8,1.0,22.4,7.8
2743,2023,Jamaree Bouyea,WAS,PG,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,1.0,17.9,1.0,1.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.9
2744,2023,Juan Toscano-Anderson,2TM,SF,52,9,13.5,1.2,2.8,.448,0.2,0.8,.186,1.1,1.9,.560,.476,0.4,0.5,.792,0.5,4.4,1.8,14.4,2.4,2.4,9.5,1.3,11.8,0.3,1.1,0.2,1.2,1.5,3.0,0.7,18.1,7.2
2745,2023,Juan Toscano-Anderson,LAL,SF,30,7,12.2,1.1,2.2,.500,0.1,0.7,.200,1.0,1.5,.630,.530,0.4,0.5,.733,0.5,4.3,1.6,13.3,2.0,2.0,8.9,0.8,8.6,0.3,1.3,0.2,1.6,1.5,2.7,0.6,19.0,7.5
2746,2023,Juan Toscano-Anderson,UTA,SF,22,2,15.2,1.4,3.5,.403,0.2,1.0,.174,1.2,2.5,.500,.429,0.4,0.4,.889,0.6,4.6,2.2,15.6,2.9,2.9,10.2,1.8,15.2,0.3,0.9,0.1,0.8,1.5,3.4,0.8,17.4,6.9
2747,2023,Tyler Dorsey,DAL,SF,3,0,2.7,1.3,1.7,.800,0.3,0.7,.500,1.0,1.0,1.000,.900,0.0,0.0,,0.3,14.4,0.3,14.7,0.7,0.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45.5
2748,2023,Usman Garuba,HOU,C,75,1,12.9,1.1,2.4,.486,0.3,0.8,.407,0.8,1.6,.525,.554,0.4,0.6,.617,1.6,13.4,2.5,21.4,4.1,4.1,17.4,0.9,8.8,0.6,2.2,0.4,2.9,1.8,3.0,0.6,19.2,12.9
2749,2023,Jacob Gilyard,MEM,PG,1,0,41.0,1.0,3.0,.333,1.0,3.0,.333,0.0,0.0,,.500,0.0,0.0,,0.0,0.0,4.0,10.3,4.0,4.0,5.2,7.0,19.4,3.0,3.5,0.0,0.0,3.0,3.0,2.0,40.0,7.3
2750,2023,Jake LaRavia,MEM,PF,35,0,11.8,1.1,2.7,.389,0.7,2.0,.338,0.4,0.7,.542,.516,0.2,0.3,.778,0.5,4.9,1.3,11.3,1.8,1.8,8.1,0.6,6.2,0.3,1.4,0.1,0.9,1.4,3.0,0.5,15.4,6.7
2751,2023,Robin Lopez,CLE,C,37,2,8.1,1.3,2.0,.640,0.1,0.1,.500,1.2,1.9,.648,.653,0.4,0.5,.778,0.6,9.1,0.8,11.0,1.4,1.4,10.0,0.5,9.1,0.1,0.3,0.2,2.5,1.2,3.0,0.7,23.2,11.6
2752,2023,Trevelin Queen,IND,SG,7,0,10.0,1.0,4.1,.241,0.3,2.1,.133,0.7,2.0,.357,.276,0.7,0.7,1.000,1.1,12.7,1.3,14.2,2.4,2.4,13.5,0.9,11.1,0.3,1.4,0.7,6.1,0.6,3.0,1.0,18.3,6.0
2753,2023,Terry Taylor,2TM,PF,31,2,8.5,1.3,2.4,.520,0.2,0.6,.263,1.1,1.8,.607,.553,0.2,0.4,.545,0.9,11.4,0.6,8.4,1.5,1.5,9.9,0.3,5.1,0.1,0.5,0.2,2.0,0.8,2.9,0.3,10.1,11.0
2754,2023,Terry Taylor,IND,PF,26,2,8.8,1.2,2.5,.462,0.2,0.7,.222,1.0,1.8,.553,.492,0.2,0.3,.714,0.8,10.7,0.7,8.3,1.5,1.5,9.5,0.4,5.9,0.1,0.6,0.2,1.9,0.9,2.7,0.3,11.7,8.8
2755,2023,Terry Taylor,CHI,PF,5,0,7.2,1.8,2.0,.900,0.2,0.2,1.000,1.6,1.8,.889,.950,0.2,0.8,.250,1.0,16.0,0.6,9.3,1.6,1.6,12.6,0.0,0.0,0.0,0.0,0.2,2.7,0.4,4.0,0.0,0.0,25.0
2756,2023,Dru Smith,2TM,SG,15,1,10.5,1.2,3.0,.400,0.3,1.3,.263,0.9,1.7,.500,.456,0.2,0.2,1.000,0.1,1.4,1.5,15.9,1.6,1.6,8.7,1.5,19.3,0.7,3.1,0.3,2.5,1.5,2.9,0.2,6.1,11.4
2757,2023,Dru Smith,MIA,SG,5,1,13.4,1.0,2.8,.357,0.2,1.2,.167,0.8,1.6,.500,.393,0.0,0.0,,0.2,1.7,1.6,14.5,1.8,1.8,7.9,1.0,10.1,0.8,3.0,0.6,4.6,2.0,2.2,0.2,6.7,7.1
2758,2023,Dru Smith,BRK,SG,10,0,9.1,1.3,3.1,.419,0.4,1.3,.308,0.9,1.8,.500,.484,0.3,0.3,1.000,0.1,1.3,1.4,16.9,1.5,1.5,9.3,1.7,26.0,0.6,3.2,0.1,0.9,1.3,3.3,0.2,5.8,14.6
2759,2023,Juancho Hernangómez,TOR,PF,42,10,14.6,1.1,2.7,.421,0.4,1.6,.254,0.7,1.1,.660,.496,0.2,0.4,.563,0.6,4.6,2.3,19.1,2.9,2.9,11.3,0.6,5.2,0.4,1.3,0.1,0.9,1.0,2.9,0.4,11.0,7.6
2760,2023,Carlik Jones,CHI,PG,7,0,8.0,0.9,2.1,.400,0.4,0.9,.500,0.4,1.3,.333,.500,0.7,1.1,.625,0.1,2.1,0.6,8.0,0.7,0.7,5.1,0.9,13.9,0.3,1.7,0.0,0.0,0.3,2.9,0.3,9.7,11.1
2761,2023,Frank Ntilikina,DAL,SG,47,5,12.9,1.0,2.8,.364,0.4,1.4,.254,0.7,1.4,.477,.428,0.5,0.7,.667,0.1,1.3,1.2,10.7,1.3,1.3,5.9,1.2,12.8,0.3,1.3,0.1,1.0,1.4,2.9,0.6,16.5,5.2
2762,2023,Jason Preston,LAC,PG,14,0,8.9,1.3,2.9,.439,0.4,1.3,.278,0.9,1.6,.565,.500,0.0,0.1,.000,0.1,1.8,1.4,17.9,1.6,1.6,9.9,1.9,30.9,0.1,0.8,0.0,0.0,0.5,2.9,0.7,19.3,10.3
2763,2023,Kessler Edwards,2TM,SF,36,4,10.7,1.0,2.6,.387,0.5,1.5,.309,0.5,1.1,.500,.478,0.3,0.4,.733,0.6,6.9,1.1,11.1,1.7,1.7,9.0,0.6,7.5,0.4,1.7,0.2,1.4,1.1,2.8,0.4,11.5,8.4
2764,2023,Kessler Edwards,BRK,SF,14,1,5.6,0.4,1.7,.250,0.1,0.9,.167,0.3,0.9,.333,.292,0.1,0.1,.500,0.4,8.7,0.6,11.1,1.0,1.0,10.0,0.1,3.2,0.2,1.9,0.1,1.1,0.2,1.1,0.3,13.9,2.4
2765,2023,Kessler Edwards,SAC,SF,22,3,13.9,1.4,3.1,.435,0.7,2.0,.349,0.7,1.2,.577,.543,0.5,0.6,.769,0.8,6.4,1.4,11.1,2.1,2.1,8.8,1.0,8.5,0.5,1.7,0.2,1.4,1.7,3.9,0.4,10.8,10.0
2766,2023,James Johnson,IND,PF,18,1,9.0,1.2,2.7,.449,0.2,0.8,.200,1.1,1.9,.559,.480,0.2,0.4,.500,0.2,2.7,1.4,17.8,1.7,1.7,10.3,0.8,12.6,0.4,2.1,0.3,3.2,1.8,2.8,0.4,13.2,8.4
2767,2023,Moussa Diabaté,LAC,C,22,1,8.9,1.1,2.1,.511,0.0,0.1,.500,1.0,2.0,.511,.521,0.5,0.7,.625,1.4,18.0,0.9,10.8,2.3,2.3,14.4,0.2,2.8,0.3,1.8,0.4,3.6,0.7,2.7,0.4,14.3,14.2
2768,2023,Mamadi Diakite,CLE,C,22,2,8.0,1.1,2.3,.480,0.3,1.0,.333,0.8,1.3,.586,.550,0.1,0.1,1.000,0.4,5.4,1.0,14.7,1.4,1.4,10.0,0.4,6.3,0.2,1.1,0.4,4.7,1.2,2.6,0.5,19.1,9.0
2769,2023,Isaiah Mobley,CLE,PF,12,0,7.0,1.0,2.3,.429,0.3,0.7,.375,0.8,1.7,.450,.482,0.3,0.3,1.000,0.3,5.6,1.3,22.4,1.7,1.7,14.0,0.3,5.0,0.3,2.4,0.3,3.3,0.7,2.6,0.1,3.3,14.1
2770,2023,Jaden Springer,PHI,SG,16,2,5.6,1.1,2.2,.486,0.1,0.3,.400,0.9,1.9,.500,.514,0.4,0.5,.750,0.4,8.1,0.5,10.4,0.9,0.9,9.3,0.5,13.8,0.4,3.9,0.2,3.1,0.9,2.6,0.2,7.2,17.2
2771,2023,Frank Kaminsky,2TM,C,36,0,6.5,0.9,1.8,.492,0.4,0.9,.394,0.5,0.8,.600,.595,0.4,0.4,.875,0.2,3.2,1.3,21.2,1.4,1.4,12.1,0.9,17.8,0.2,1.2,0.1,1.6,0.6,2.5,0.3,11.4,15.3
2772,2023,Frank Kaminsky,ATL,C,26,0,6.8,1.0,1.7,.568,0.4,0.9,.478,0.5,0.8,.667,.693,0.4,0.5,.833,0.1,1.8,1.3,20.8,1.4,1.4,11.2,0.8,15.3,0.2,1.4,0.0,0.5,0.8,2.7,0.3,15.4,14.9
2773,2023,Frank Kaminsky,HOU,C,10,0,5.9,0.6,1.9,.316,0.2,1.0,.200,0.4,0.9,.444,.368,0.4,0.4,1.000,0.4,7.4,1.2,22.6,1.6,1.6,14.9,1.1,25.2,0.1,0.8,0.3,5.0,0.1,1.8,0.0,0.0,16.6
